rule,generator,bus,station,class,cum_cut_MWh,cum_avail_MWh,r,hours_cut
rule2,26773-1,2671,Garvagh,P,0.0,59490.9084,0.0,0
rule2,35971-1,3591,Lenalea,P,0.0,83960.75898500001,0.0,0
rule2,40471-1,4041,Moy,P,0.0,17036.26302,0.0,0
rule2,40771-1,4071,Meentycat,P,653.1885296892826,146494.080412,0.004458804941826011,35
rule2,40772-2,4071,Meentycat,P,222.99782317936564,50012.9128968,0.00445880494182601,35
rule2,40773-3,4071,Meentycat,P,172.8665295964075,38769.69992,0.0044588049418260115,35
rule2,40971-1,4091,Mulreavy,P,18059.5895922267,216648.82652,0.08335881565718763,539
rule2,40972-2,4091,Mulreavy,P,936.0153142312618,11228.750155,0.08335881565718761,539
rule2,40973-1,4091,Mulreavy,P,792.8600308782453,9511.411896,0.08335881565718761,539
rule2,43771-1,4371,Glenree,N,20921.185960898412,80449.41716000001,0.26005391585733656,1082
rule2,43774-2,4371,Glenree,P,25516.375020167172,98119.5570005,0.2600539158573366,1082
rule2,49971-1,4991,Sorne Hill,P,57.637620004116044,88920.51966,0.0006481925682002479,4
rule2,49973-2,4991,Sorne Hill,P,13.54026628668123,20889.264936,0.000648192568200248,4
rule2,49976-3,4991,Sorne Hill,P,16.833844572630717,25970.437487999996,0.000648192568200248,4
rule2,49977-1,4991,Sorne Hill,P,1.0978594286498295,1693.7241839999997,0.0006481925682002483,4
rule2,49979-3,4991,Sorne Hill,P,0.5489297143249148,846.8620919999998,0.0006481925682002483,4
rule2,53673-3,5361,Trillick,P,51.173408782259244,39520.23096,0.001294866136639077,5
rule2,53674-4,5361,Trillick,P,36.515882409626414,28200.5076636,0.001294866136639077,5
rule2,67059-1,5241,Tawnaghmore,P,0.0,52882.883327999996,0.0,0
rule2,67059-2,5241,Tawnaghmore,P,0.0,29746.621872000003,0.0,0
rule2,68087-1,4981,Sligo,P,7969.944375002543,20487.4008165,0.3890168619429637,1308
rule2,68101-1,4981,Sligo,P,6250.936764707876,16068.549659999999,0.3890168619429637,1308
rule2,68223-1,1341,Binbane,P,0.0,1368.805905,0.0,0
rule2,68254-1,4371,Glenree,N,1980.0408141564567,7613.9626955,0.26005391585733656,1082
rule2,68260-1,1571,Ardnagappary,N,0.0,48208.738472,0.0,0
rule2,68269-1,1341,Binbane,P,0.0,54752.2362,0.0,0
rule2,68269-2,1341,Binbane,N,0.0,9855.402516,0.0,0
rule2,68284-1,5361,Trillick,P,25.221180042684914,19477.828116000004,0.0012948661366390768,5
rule2,68308-1,4091,Mulreavy,P,1189.2900463173683,14267.117844,0.08335881565718763,539
rule2,68312-1,4371,Glenree,N,9339.81516111536,35914.918374999994,0.2600539158573366,1082
rule2,69197-1,17010,Cathaleen's Fall,P,9058.734883704587,47951.9999,0.18891255636044046,653
rule3,13471-1,1341,Binbane,P,0.0,1806.8237946000002,0.0,0
rule3,13473-4,1341,Binbane,P,0.0,27348.741981900002,0.0,0
rule3,13474-1,1341,Binbane,P,0.0,16425.67086,0.0,0
rule3,13475-6,1341,Binbane,P,0.0,20942.7303465,0.0,0
rule3,13476-3,1341,Binbane,P,0.0,32577.580539,0.0,0
rule3,13479-9,1341,Binbane,P,0.0,9307.880154,0.0,0
rule3,15771-1,1571,Ardnagappary,P,0.0,5314.771836,0.0,0
rule3,15772-1,1571,Ardnagappary,P,0.0,8052.6846,0.0,0
rule3,16373-3,1631,Corderry,P,0.0,18388.098960000003,0.0,0
rule3,16374-4,1631,Corderry,P,0.0,20686.611330000003,0.0,0
rule3,16377-1,1631,Corderry,P,0.0,24337.1898,0.0,0
rule3,16379-2,1631,Corderry,P,0.0,784.1983379999999,0.0,0
rule3,16382-1,1631,Corderry,P,0.0,27649.751745,0.0,0
rule3,16392-1,1631,Corderry,P,0.0,32395.503756000002,0.0,0
rule3,17075-7,1341,Binbane,P,0.0,5420.4713838,0.0,0
rule3,17077-8,1341,Binbane,P,0.0,54.7522362,0.0,0
rule3,19371-1,1931,Cunghill,P,20870.877609082498,64007.963800000005,0.32606688871240885,1144
rule3,19372-2,1931,Cunghill,P,10399.181983207913,29780.547368,0.3491937825958872,1189
rule3,26732-1,2671,Garvagh,N,0.0,91940.4948,0.0,0
rule3,26771-1,2671,Garvagh,P,0.0,70307.4372,0.0,0
rule3,26773-1,2671,Garvagh,P,0.0,59490.9084,0.0,0
rule3,35971-1,3591,Lenalea,P,0.0,83960.75898500001,0.0,0
rule3,40471-1,4041,Moy,P,0.0,17036.26302,0.0,0
rule3,40771-1,4071,Meentycat,P,378.31014692604845,146494.080412,0.002582426169454007,14
rule3,40772-2,4071,Meentycat,P,296.64151236203384,50012.9128968,0.005931298442347156,25
rule3,40773-3,4071,Meentycat,P,374.10122317697335,38769.69992,0.009649319544616515,35
rule3,40971-1,4091,Mulreavy,P,15101.576467396848,216648.82652,0.06970532317193393,463
rule3,40972-2,4091,Mulreavy,P,1791.3187818977526,11228.750155,0.15952966778765706,486
rule3,40973-1,4091,Mulreavy,P,1585.4413539954323,9511.411896,0.1666883288549606,509
rule3,43771-1,4371,Glenree,N,17639.443636419237,80449.41716000001,0.21926129808171793,832
rule3,43774-2,4371,Glenree,P,26777.46495601916,98119.5570005,0.272906500748701,1017
rule3,49971-1,4991,Sorne Hill,P,38.265280475266024,88920.51966,0.0004303312736090461,3
rule3,49973-2,4991,Sorne Hill,P,19.968308,20889.264936,0.0009559124297182499,3
rule3,49976-3,4991,Sorne Hill,P,28.186434531136605,25970.437487999996,0.0010853276747517459,4
rule3,49977-1,4991,Sorne Hill,P,2.158998,1693.7241839999997,0.0012747045949956161,4
rule3,49979-3,4991,Sorne Hill,P,1.079499,846.8620919999998,0.0012747045949956161,4
rule3,53673-3,5361,Trillick,P,50.37662,39520.23096,0.001274704594995616,4
rule3,53674-4,5361,Trillick,P,35.9473167,28200.5076636,0.001274704594995616,4
rule3,67059-1,5241,Tawnaghmore,P,0.0,52882.883327999996,0.0,0
rule3,67059-2,5241,Tawnaghmore,P,0.0,29746.621872000003,0.0,0
rule3,68087-1,4981,Sligo,P,7874.814879901496,20487.4008165,0.3843735450111042,1269
rule3,68101-1,4981,Sligo,P,6346.066259808922,16068.549659999999,0.39493709103108454,1308
rule3,68223-1,1341,Binbane,P,0.0,1368.805905,0.0,0
rule3,68254-1,4371,Glenree,N,2284.0159574406434,7613.9626955,0.29997729812762824,1032
rule3,68260-1,1571,Ardnagappary,N,0.0,48208.738472,0.0,0
rule3,68269-1,1341,Binbane,P,0.0,54752.2362,0.0,0
rule3,68269-2,1341,Binbane,N,0.0,9855.402516,0.0,0
rule3,68284-1,5361,Trillick,P,26.586534534570436,19477.828116000004,0.0013649640183820602,5
rule3,68308-1,4091,Mulreavy,P,2499.4183803635415,14267.117844,0.175187336902433,539
rule3,68312-1,4371,Glenree,N,11056.492406458357,35914.918374999994,0.30785236071021305,1082
rule3,69197-1,17010,Cathaleen's Fall,P,9058.734883704587,47951.9999,0.18891255636044046,653
rule1N,13471-1,1341,Binbane,P,59.93425506561927,1806.8237946000002,0.033171056992244055,661
rule1N,13473-4,1341,Binbane,P,917.3615537531364,27348.741981900002,0.03354309877800838,668
rule1N,13474-1,1341,Binbane,P,556.2129416738017,16425.67086,0.0338624185529188,673
rule1N,13475-6,1341,Binbane,P,711.9254468393883,20942.7303465,0.033993917462551246,676
rule1N,13476-3,1341,Binbane,P,1118.7187407868046,32577.580539,0.034340141971179815,683
rule1N,13479-9,1341,Binbane,P,320.003660739873,9307.880154,0.03437986474313955,685
rule1N,15771-1,1571,Ardnagappary,P,209.4527335189439,5314.771836,0.03940954381149541,807
rule1N,15772-1,1571,Ardnagappary,P,317.82415178078094,8052.6846,0.039468098847529796,808
rule1N,16373-3,1631,Corderry,P,728.4274696944374,18388.098960000003,0.03961407164922269,815
rule1N,16374-4,1631,Corderry,P,823.4079696679512,20686.611330000003,0.03980390778038324,820
rule1N,16377-1,1631,Corderry,P,972.5875999336813,24337.1898,0.039963019885462754,824
rule1N,16379-2,1631,Corderry,P,31.412710883503927,784.1983379999999,0.040057099538897425,826
rule1N,16382-1,1631,Corderry,P,1111.0549781384138,27649.751745,0.040183180969765114,831
rule1N,16392-1,1631,Corderry,P,1309.170329468223,32395.503756000002,0.04041209975707664,839
rule1N,17075-7,1341,Binbane,P,227.4684278700975,5420.4713838,0.04196469490641083,891
rule1N,17077-8,1341,Binbane,P,2.2976608875767424,54.7522362,0.041964694906410825,891
rule1N,19371-1,1931,Cunghill,P,2643.084930542324,64007.963800000005,0.04129306376314261,905
rule1N,19372-2,1931,Cunghill,P,1230.3900134304185,29780.547368,0.041315224942860045,908
rule1N,26732-1,2671,Garvagh,N,31986.705351370212,91940.4948,0.34790660438527693,1308
rule1N,26771-1,2671,Garvagh,P,2959.324685972513,70307.4372,0.04209120405789038,920
rule1N,26773-1,2671,Garvagh,P,2504.0439650536646,59490.9084,0.04209120405789037,920
rule1N,35971-1,3591,Lenalea,P,3511.2019263682546,83960.75898500001,0.041819559146619285,920
rule1N,40471-1,4041,Moy,P,666.5496274274171,17036.26302,0.03912534260858208,920
rule1N,40771-1,4071,Meentycat,P,6142.938472343832,146494.080412,0.041933015006937,920
rule1N,40772-2,4071,Meentycat,P,2097.1922270421474,50012.9128968,0.041933015006937,920
rule1N,40773-3,4071,Meentycat,P,1625.730408559804,38769.69992,0.04193301500693699,920
rule1N,40971-1,4091,Mulreavy,P,9534.670879325311,216648.82652,0.04400979701796407,920
rule1N,40972-2,4091,Mulreavy,P,494.1750150869826,11228.750155,0.04400979701796407,920
rule1N,40973-1,4091,Mulreavy,P,418.59530689720873,9511.411896,0.044009797017964064,920
rule1N,43771-1,4371,Glenree,N,26330.348447985165,80449.41716000001,0.3272907297217411,1308
rule1N,43774-2,4371,Glenree,P,3873.4695579657428,98119.5570005,0.03947703879203209,920
rule1N,49971-1,4991,Sorne Hill,P,3482.7665104074836,88920.51966,0.03916718574884995,920
rule1N,49973-2,4991,Sorne Hill,P,818.1737199052501,20889.264936,0.03916718574884995,920
rule1N,49976-3,4991,Sorne Hill,P,1017.188949071392,25970.437487999996,0.039167185748849954,920
rule1N,49977-1,4991,Sorne Hill,P,66.33840972204729,1693.7241839999997,0.03916718574884994,920
rule1N,49979-3,4991,Sorne Hill,P,33.169204861023644,846.8620919999998,0.03916718574884994,920
rule1N,53673-3,5361,Trillick,P,1547.8962268477703,39520.23096,0.03916718574884994,920
rule1N,53674-4,5361,Trillick,P,1104.5345218720877,28200.5076636,0.03916718574884995,920
rule1N,67059-1,5241,Tawnaghmore,P,2136.818091882329,52882.883327999996,0.04040661093739842,920
rule1N,67059-2,5241,Tawnaghmore,P,1201.9601766838105,29746.621872000003,0.040406610937398425,920
rule1N,68087-1,4981,Sligo,P,869.0022850186585,20487.4008165,0.04241642426006463,920
rule1N,68101-1,4981,Sligo,P,681.5704196224772,16068.549659999999,0.04241642426006463,920
rule1N,68223-1,1341,Binbane,P,57.946910035697954,1368.805905,0.04233391295583135,920
rule1N,68254-1,4371,Glenree,N,2491.9794066843106,7613.9626955,0.32729072972174117,1308
rule1N,68260-1,1571,Ardnagappary,N,16660.261227465067,48208.738472,0.34558591980459047,1308
rule1N,68269-1,1341,Binbane,P,2317.8764014279177,54752.2362,0.04233391295583134,920
rule1N,68269-2,1341,Binbane,N,3471.0942183605803,9855.402516,0.3522021766970294,1308
rule1N,68284-1,5361,Trillick,P,762.891711803544,19477.828116000004,0.03916718574884994,920
rule1N,68308-1,4091,Mulreavy,P,627.8929603458132,14267.117844,0.04400979701796407,920
rule1N,68312-1,4371,Glenree,N,11754.619842850521,35914.918374999994,0.3272907297217412,1308
rule1N,69197-1,17010,Cathaleen's Fall,P,2011.020499109296,47951.9999,0.04193819868416574,920
band0,13471-1,1341,Binbane,P,150.84879538751068,1806.8237946000002,0.08348838212024212,311
band0,13473-4,1341,Binbane,P,2283.002907396097,27348.741981900002,0.08347743778880352,316
band0,13474-1,1341,Binbane,P,1371.7975488837387,16425.67086,0.0835154655524212,315
band0,13475-6,1341,Binbane,P,1749.1390283775265,20942.7303465,0.08352010456314961,316
band0,13476-3,1341,Binbane,P,2719.387135210251,32577.580539,0.08347418961806441,315
band0,13479-9,1341,Binbane,P,777.2769387667961,9307.880154,0.08350740726208926,312
band0,15771-1,1571,Ardnagappary,P,442.54795118626964,5314.771836,0.08326753524744719,278
band0,15772-1,1571,Ardnagappary,P,670.5867810233963,8052.6846,0.08327493430245564,278
band0,16373-3,1631,Corderry,P,1535.948223052127,18388.098960000003,0.08352947340523377,314
band0,16374-4,1631,Corderry,P,1727.5205710283835,20686.611330000003,0.08350911338113216,316
band0,16377-1,1631,Corderry,P,2027.8757924947686,24337.1898,0.08332415571229052,316
band0,16379-2,1631,Corderry,P,65.28834270653206,784.1983379999999,0.08325488533046607,316
band0,16382-1,1631,Corderry,P,2308.7258534500206,27649.751745,0.08349897224185802,313
band0,16392-1,1631,Corderry,P,2705.37431523138,32395.503756000002,0.08351079630086984,316
band0,17075-7,1341,Binbane,P,452.7875874646654,5420.4713838,0.08353288033544427,307
band0,17077-8,1341,Binbane,P,4.573182181346268,54.7522362,0.08352503018582222,304
band0,19371-1,1931,Cunghill,P,5342.661105744111,64007.963800000005,0.08346869340255612,289
band0,19372-2,1931,Cunghill,P,2486.5854901489406,29780.547368,0.0834969706708898,287
band0,26732-1,2671,Garvagh,N,7625.255577954994,91940.4948,0.08293685600172553,421
band0,26771-1,2671,Garvagh,P,5850.537663580622,70307.4372,0.08321363850794183,424
band0,26773-1,2671,Garvagh,P,4942.040923878891,59490.9084,0.08307220475858275,421
band0,35971-1,3591,Lenalea,P,7003.092375788072,83960.75898500001,0.08340911230970659,287
band0,40471-1,4041,Moy,P,1426.0831891549367,17036.26302,0.08370868584740462,292
band0,40771-1,4071,Meentycat,P,12264.062032630649,146494.080412,0.08371711674723781,312
band0,40772-2,4071,Meentycat,P,4186.890214869091,50012.9128968,0.08371618392851066,306
band0,40773-3,4071,Meentycat,P,3237.0246004469423,38769.69992,0.08349367178818604,303
band0,40971-1,4091,Mulreavy,P,18074.13394079148,216648.82652,0.08342594894749157,302
band0,40972-2,4091,Mulreavy,P,938.0268788089062,11228.750155,0.08353795977829433,276
band0,40973-1,4091,Mulreavy,P,796.3165584136109,9511.411896,0.0837222241156962,270
band0,43771-1,4371,Glenree,N,6708.664354132026,80449.41716000001,0.08338984409035122,317
band0,43774-2,4371,Glenree,P,8179.013407577389,98119.5570005,0.08335762673220906,311
band0,49971-1,4991,Sorne Hill,P,7437.495364826054,88920.51966,0.08364205914747636,337
band0,49973-2,4991,Sorne Hill,P,1745.2116922311914,20889.264936,0.08354586423113147,330
band0,49976-3,4991,Sorne Hill,P,2169.6973573597916,25970.437487999996,0.08354489054573419,328
band0,49977-1,4991,Sorne Hill,P,141.57633977556034,1693.7241839999997,0.08358878093197279,327
band0,49979-3,4991,Sorne Hill,P,70.75203142111357,846.8620919999998,0.08354610755338142,325
band0,53673-3,5361,Trillick,P,3301.432649552557,39520.23096,0.0835377873397063,309
band0,53674-4,5361,Trillick,P,2355.854664820368,28200.5076636,0.08353944166264791,310
band0,67059-1,5241,Tawnaghmore,P,4389.071629749533,52882.883327999996,0.08299607270894858,309
band0,67059-2,5241,Tawnaghmore,P,2471.3164397585388,29746.621872000003,0.08307889381162799,307
band0,68087-1,4981,Sligo,P,1713.0478968229274,20487.4008165,0.08361470116029969,270
band0,68101-1,4981,Sligo,P,1342.6930412896104,16068.549659999999,0.08356031313964962,267
band0,68223-1,1341,Binbane,P,114.33545589649398,1368.805905,0.08352934150769462,310
band0,68254-1,4371,Glenree,N,635.2504858669733,7613.9626955,0.08343230867711221,303
band0,68260-1,1571,Ardnagappary,N,4030.2323294326675,48208.738472,0.08359962233347917,294
band0,68269-1,1341,Binbane,P,4572.901020461204,54752.2362,0.0835198950369301,313
band0,68269-2,1341,Binbane,N,823.2038765304711,9855.402516,0.08352818418060756,310
band0,68284-1,5361,Trillick,P,1627.1046637654185,19477.828116000004,0.08353624716653281,310
band0,68308-1,4091,Mulreavy,P,1194.4791878732367,14267.117844,0.0837225290303165,272
band0,68312-1,4371,Glenree,N,2991.5376196853967,35914.918374999994,0.08329512511903063,306
band0,69197-1,17010,Cathaleen's Fall,P,4007.589151882298,47951.9999,0.08357501585418334,282
band1,13471-1,1341,Binbane,P,166.44035648880367,1806.8237946000002,0.09211764699260601,363
band1,13473-4,1341,Binbane,P,2514.106955069029,27348.741981900002,0.09192770024789149,370
band1,13474-1,1341,Binbane,P,1509.682192091465,16425.67086,0.09190992592989684,363
band1,13475-6,1341,Binbane,P,1927.6598759794267,20942.7303465,0.0920443439840967,365
band1,13476-3,1341,Binbane,P,2999.468545504893,32577.580539,0.09207155644705113,368
band1,13479-9,1341,Binbane,P,857.7093811392783,9307.880154,0.09214873493731904,363
band1,15771-1,1571,Ardnagappary,P,488.2842710588143,5314.771836,0.09187304481283368,314
band1,15772-1,1571,Ardnagappary,P,739.8246531194156,8052.6846,0.09187304481283368,314
band1,16373-3,1631,Corderry,P,1157.274037598836,18388.098960000003,0.06293603488409961,264
band1,16374-4,1631,Corderry,P,1303.1855687290777,20686.611330000003,0.06299657048417497,265
band1,16377-1,1631,Corderry,P,1550.5920475103565,24337.1898,0.06371286332780937,267
band1,16379-2,1631,Corderry,P,49.96352153088925,784.1983379999999,0.06371286332780937,267
band1,16382-1,1631,Corderry,P,1770.608296767049,27649.751745,0.0640370413845482,269
band1,16392-1,1631,Corderry,P,2082.5953505535213,32395.503756000002,0.06428655551213035,271
band1,17075-7,1341,Binbane,P,498.221492039198,5420.4713838,0.09191479057120708,365
band1,17077-8,1341,Binbane,P,5.032540323628263,54.7522362,0.09191479057120708,365
band1,19371-1,1931,Cunghill,P,5868.108667995681,64007.963800000005,0.09167779006892389,314
band1,19372-2,1931,Cunghill,P,2730.0722464253195,29780.547368,0.09167300428328781,314
band1,26732-1,2671,Garvagh,N,2259.019526800996,91940.4948,0.024570452135537085,161
band1,26771-1,2671,Garvagh,P,1727.4855204948794,70307.4372,0.024570452135537085,161
band1,26773-1,2671,Garvagh,P,1461.7185173418213,59490.9084,0.024570452135537088,161
band1,35971-1,3591,Lenalea,P,7713.659474741087,83960.75898500001,0.09187219801239731,327
band1,40471-1,4041,Moy,P,1539.8752030286742,17036.26302,0.09038808576862851,323
band1,40771-1,4071,Meentycat,P,13463.457149597438,146494.080412,0.09190444495595185,350
band1,40772-2,4071,Meentycat,P,4597.186933295026,50012.9128968,0.09191999959652761,339
band1,40773-3,4071,Meentycat,P,3563.84739747009,38769.69992,0.09192352287544067,342
band1,40971-1,4091,Mulreavy,P,19900.07682221489,216648.82652,0.09185407159534192,346
band1,40972-2,4091,Mulreavy,P,1030.907854654729,11228.750155,0.09180967074912434,335
band1,40973-1,4091,Mulreavy,P,873.2491380322148,9511.411896,0.09181067412288785,326
band1,43771-1,4371,Glenree,N,7387.842013795058,80449.41716000001,0.09183213843677593,366
band1,43774-2,4371,Glenree,P,9010.528741825041,98119.5570005,0.0918321384367759,366
band1,49971-1,4991,Sorne Hill,P,8153.341497109842,88920.51966,0.09169246343009779,359
band1,49973-2,4991,Sorne Hill,P,1915.3881612258042,20889.264936,0.09169246343009779,359
band1,49976-3,4991,Sorne Hill,P,2381.29338963208,25970.437487999996,0.09169246343009778,359
band1,49977-1,4991,Sorne Hill,P,155.3017428020922,1693.7241839999997,0.09169246343009779,359
band1,49979-3,4991,Sorne Hill,P,77.6508714010461,846.8620919999998,0.09169246343009779,359
band1,53673-3,5361,Trillick,P,3620.596113253194,39520.23096,0.09161373871822114,352
band1,53674-4,5361,Trillick,P,2583.423893346562,28200.5076636,0.09160912718890994,345
band1,67059-1,5241,Tawnaghmore,P,4705.499611277168,52882.883327999996,0.08897963414914138,336
band1,67059-2,5241,Tawnaghmore,P,2646.843531343407,29746.621872000003,0.08897963414914137,336
band1,68087-1,4981,Sligo,P,1880.841003846338,20487.4008165,0.09180476433748293,296
band1,68101-1,4981,Sligo,P,1473.9073477719955,16068.549659999999,0.09172622165403294,295
band1,68223-1,1341,Binbane,P,125.84380668723121,1368.805905,0.0919369256280577,374
band1,68254-1,4371,Glenree,N,699.4190958660529,7613.9626955,0.09186006339109373,363
band1,68260-1,1571,Ardnagappary,N,4429.406363223115,48208.738472,0.091879740138725,320
band1,68269-1,1341,Binbane,P,5032.587606819456,54752.2362,0.09191565415586543,376
band1,68269-2,1341,Binbane,N,906.0754081480645,9855.402516,0.09193692562805768,374
band1,68284-1,5361,Trillick,P,1784.2278827245227,19477.828116000004,0.09160302021860815,348
band1,68308-1,4091,Mulreavy,P,1311.162396426766,14267.117844,0.09190099996112193,333
band1,68312-1,4371,Glenree,N,3301.6542003160157,35914.918374999994,0.0919298817789953,362
band1,69197-1,17010,Cathaleen's Fall,P,4422.172572442281,47951.9999,0.0922208162676085,306
band2,13471-1,1341,Binbane,P,139.81794620561024,1806.8237946000002,0.07738327700989987,332
band2,13473-4,1341,Binbane,P,2117.6070420755286,27348.741981900002,0.07742977879849126,334
band2,13474-1,1341,Binbane,P,1277.105627751269,16425.67086,0.07775059165840786,334
band2,13475-6,1341,Binbane,P,1627.0061033723703,20942.7303465,0.077688347051858,335
band2,13476-3,1341,Binbane,P,2542.734233166161,32577.580539,0.078051659794752,334
band2,13479-9,1341,Binbane,P,726.9105342503324,9307.880154,0.078096249868231,334
